index,real,predicha,clase_real,clase_predicha,confianza,p_dandelion,p_daisy,p_tulips,p_sunflowers,p_roses
3193,2,2,tulips,tulips,0.9987325,1.1702816e-10,1.3874835e-06,0.9987325,8.537091e-12,0.0012660313
3194,3,1,sunflowers,daisy,0.6583253,0.00029588738,0.6583253,7.915159e-07,0.34137803,1.4738116e-08
3196,3,3,sunflowers,sunflowers,0.99984837,3.2122017e-08,9.447992e-09,7.802191e-05,0.99984837,7.3555915e-05
3199,4,4,roses,roses,0.9813394,3.6006083e-12,3.7701287e-10,0.01866061,1.4571719e-11,0.9813394
3204,3,3,sunflowers,sunflowers,0.9799857,0.019680688,0.00031353618,1.6881126e-05,0.9799857,3.0964084e-06
3206,1,1,daisy,daisy,0.9999994,8.127333e-12,0.9999994,3.930108e-15,5.518803e-07,1.748022e-18
3212,1,1,daisy,daisy,0.7514026,6.750744e-05,0.7514026,0.24505147,0.003476361,2.0005093e-06
3213,1,0,daisy,dandelion,0.3527744,0.3527744,0.34281236,0.00853572,1.684795e-05,0.29586065
3218,3,3,sunflowers,sunflowers,0.9989182,0.0007236677,3.3963403e-05,0.0003240176,0.9989182,2.7624776e-07
3222,2,2,tulips,tulips,1.0,3.7317627e-12,4.9626496e-12,1.0,3.4426908e-12,4.0954476e-11
3224,3,0,sunflowers,dandelion,0.9755005,0.9755005,3.3800223e-08,6.1366595e-14,0.024499418,2.4901988e-17
3226,3,3,sunflowers,sunflowers,0.99999654,3.8535186e-10,8.0467086e-14,4.9518377e-07,0.99999654,2.9325422e-06
3240,2,2,tulips,tulips,0.99994016,1.6039114e-12,3.342898e-11,0.99994016,6.6387886e-09,5.9849623e-05
3242,0,0,dandelion,dandelion,0.9951278,0.9951278,0.00015756134,0.001155931,0.00355877,1.3077306e-09
3244,1,1,daisy,daisy,1.0,1.4959509e-10,1.0,1.1416662e-14,8.753518e-09,8.032717e-15
3252,4,4,roses,roses,1.0,1.297013e-21,4.042787e-23,2.48441e-13,3.3813832e-22,1.0
3259,4,4,roses,roses,0.77487415,2.5116083e-11,1.4887623e-08,0.22512564,1.31515e-07,0.77487415
3260,2,2,tulips,tulips,0.9997073,3.4139394e-10,4.8354597e-08,0.9997073,2.42411e-08,0.0002926356
3265,0,0,dandelion,dandelion,0.9999999,0.9999999,5.3287325e-10,1.7113677e-14,1.6542118e-07,1.6830295e-15
3268,2,2,tulips,tulips,0.9990332,5.4769462e-08,1.641975e-06,0.9990332,6.767368e-09,0.0009651085
3273,4,2,roses,tulips,0.55554825,4.280027e-12,3.5457555e-09,0.55554825,3.1529732e-10,0.44445175
3281,3,3,sunflowers,sunflowers,0.902875,0.006840424,0.0720371,3.5938996e-05,0.902875,0.018211557
3290,4,2,roses,tulips,0.9290179,2.4184936e-07,2.0239037e-05,0.9290179,3.5155078e-06,0.07095802
3303,1,1,daisy,daisy,1.0,1.2758502e-14,1.0,3.0167891e-18,2.3883113e-11,2.4287975e-18
3336,1,1,daisy,daisy,0.99998593,7.1724226e-06,0.99998593,7.3972824e-12,6.878654e-06,1.2950571e-13
3338,2,2,tulips,tulips,0.9999527,3.7099402e-05,7.4970194e-06,0.9999527,1.4776325e-06,1.3330315e-06
3341,4,4,roses,roses,0.9981451,9.4575155e-12,1.0150897e-09,0.0018549107,2.885304e-12,0.9981451
3343,4,2,roses,tulips,0.99538535,6.304502e-05,0.00012685008,0.99538535,6.167645e-05,0.0043631094
3344,4,4,roses,roses,0.98437715,1.2086053e-12,1.8317486e-08,0.0039047822,0.011718107,0.98437715
3351,2,2,tulips,tulips,0.9989448,3.6585467e-07,6.3675525e-06,0.9989448,1.854136e-08,0.0010484402
3357,2,2,tulips,tulips,1.0,5.3613194e-16,1.1254766e-14,1.0,4.150017e-12,7.045908e-13
3361,2,4,tulips,roses,0.99009514,5.091357e-08,8.5351116e-05,0.007673173,0.0021462315,0.99009514
3365,0,0,dandelion,dandelion,1.0,1.0,7.916153e-14,2.5701026e-17,5.0404177e-11,2.4786847e-19
3366,4,4,roses,roses,0.9999926,1.8335328e-07,5.468048e-07,6.672567e-06,3.2585547e-12,0.9999926
3373,3,3,sunflowers,sunflowers,0.9999993,4.8683703e-11,5.0104126e-11,7.3148175e-07,0.9999993,9.706046e-10
3374,1,1,daisy,daisy,0.9999995,2.3115197e-08,0.9999995,5.4265287e-10,4.4485375e-07,4.6480675e-10
3384,2,2,tulips,tulips,1.0,6.103417e-16,2.6755726e-11,1.0,2.977841e-14,1.4984432e-11
3395,1,1,daisy,daisy,0.9998951,4.1459454e-05,0.9998951,1.1870479e-06,6.21417e-05,8.1532065e-08
3402,4,4,roses,roses,1.0,8.2033076e-16,9.319381e-14,4.375647e-09,5.4093473e-17,1.0
3405,0,0,dandelion,dandelion,0.999998,0.999998,5.059987e-07,1.1615087e-10,1.5452271e-06,2.900275e-08
3422,3,3,sunflowers,sunflowers,0.99995816,1.2821652e-08,4.1803603e-05,1.2163916e-11,0.99995816,5.0650224e-11
3436,2,2,tulips,tulips,0.98142517,1.7695275e-08,0.011225182,0.98142517,1.1363982e-09,0.007349581
3441,1,1,daisy,daisy,1.0,5.812908e-10,1.0,7.35821e-12,3.080492e-08,1.0270401e-13
3443,4,4,roses,roses,0.99650085,1.1882006e-15,3.306523e-10,0.0034991277,1.4825902e-13,0.99650085
3444,0,3,dandelion,sunflowers,0.9972128,0.0011756779,0.0015493559,6.222729e-05,0.9972128,8.701916e-11
3456,4,2,roses,tulips,0.832779,3.5832713e-07,7.865429e-06,0.832779,0.069329254,0.09788346
3457,3,3,sunflowers,sunflowers,0.9783427,0.017675469,0.003981741,1.4994507e-08,0.9783427,2.0780588e-09
3470,3,3,sunflowers,sunflowers,1.0,8.081173e-18,1.9283909e-13,2.6972064e-18,1.0,7.600562e-28
3473,4,4,roses,roses,0.9999999,1.01101304e-13,1.9895133e-13,8.12737e-08,2.998031e-11,0.9999999
3476,3,3,sunflowers,sunflowers,0.99999523,3.717169e-06,7.740676e-07,8.65954e-08,0.99999523,1.485732e-07
3492,0,0,dandelion,dandelion,1.0,1.0,4.8087124e-14,1.8221917e-12,2.5301898e-09,1.3938369e-18
3493,1,1,daisy,daisy,1.0,4.2114078e-16,1.0,4.0185896e-21,1.483477e-14,4.5603336e-21
3496,2,2,tulips,tulips,0.9999951,7.1267436e-08,3.6659082e-09,0.9999951,4.2323054e-06,4.5955503e-07
3504,2,2,tulips,tulips,0.99862444,9.654574e-06,0.0008082453,0.99862444,4.4699823e-06,0.0005532168
3507,2,3,tulips,sunflowers,0.84542197,0.00062562176,0.00031635983,0.00082346855,0.84542197,0.1528126
3508,4,4,roses,roses,0.9996829,1.2262022e-15,7.781113e-09,0.00013279094,0.0001843247,0.9996829
3521,1,1,daisy,daisy,0.99956685,0.000400757,0.99956685,5.3944285e-07,3.1848747e-05,5.2235972e-08
3532,1,1,daisy,daisy,0.995237,0.00436351,0.995237,2.3951768e-07,0.00039922126,3.256568e-10
3537,3,3,sunflowers,sunflowers,0.9999999,3.968993e-09,8.723671e-08,3.764792e-12,0.9999999,4.2152693e-14
3538,1,1,daisy,daisy,0.99948263,0.00048064094,0.99948263,1.3746337e-07,3.6367615e-05,2.2171179e-07
3541,0,0,dandelion,dandelion,0.9999999,0.9999999,1.3643663e-07,7.73008e-13,3.1616803e-08,1.8997869e-13
3544,0,2,dandelion,tulips,0.9629372,0.03203897,0.0003610298,0.9629372,0.0046429704,1.9815843e-05
3554,3,3,sunflowers,sunflowers,0.98977286,0.002414543,0.007581104,1.3364569e-05,0.98977286,0.00021819705
3564,0,0,dandelion,dandelion,1.0,1.0,1.7139542e-15,5.6663843e-21,6.23851e-16,7.4732176e-23
3576,2,2,tulips,tulips,0.99997175,1.0242524e-10,1.0793212e-08,0.99997175,2.113505e-13,2.8199443e-05
3580,4,4,roses,roses,0.9999609,3.1798446e-12,7.472807e-09,3.8006605e-05,1.0887377e-06,0.9999609
3582,2,2,tulips,tulips,0.99999774,6.4157185e-15,3.372874e-14,0.99999774,7.623015e-14,2.2104712e-06
3585,1,1,daisy,daisy,0.9635464,0.0015013795,0.9635464,0.0031231958,0.03182776,1.2329434e-06
3590,0,0,dandelion,dandelion,0.9775128,0.9775128,0.022462968,4.2644558e-08,2.326668e-05,9.1089436e-07
3593,3,3,sunflowers,sunflowers,1.0,3.2119222e-16,2.4778577e-15,7.3286424e-16,1.0,3.4522058e-23
3594,0,0,dandelion,dandelion,0.99944323,0.99944323,0.0005567799,1.8272907e-12,1.749789e-09,1.631659e-15
3595,3,3,sunflowers,sunflowers,0.9999645,6.6144835e-08,2.200721e-07,3.4994257e-05,0.9999645,2.7418363e-07
3600,2,2,tulips,tulips,0.94711244,1.2008682e-05,9.54375e-05,0.94711244,1.2900044e-07,0.052780014
3626,3,3,sunflowers,sunflowers,1.0,9.45694e-17,5.127275e-16,2.909093e-21,1.0,4.511648e-26
3646,0,0,dandelion,dandelion,0.9999629,0.9999629,2.5137948e-05,1.2357864e-07,1.1850026e-05,2.0562543e-10
3648,2,2,tulips,tulips,0.7888028,2.107327e-06,9.7191505e-06,0.7888028,0.20697659,0.0042086835
3654,1,1,daisy,daisy,1.0,9.4628694e-11,1.0,3.3111215e-18,1.1448167e-11,8.5811546e-19
3659,0,0,dandelion,dandelion,0.9991345,0.9991345,4.5230827e-05,0.0003301859,0.00047295296,1.7127979e-05
3660,3,3,sunflowers,sunflowers,1.0,1.4246676e-16,3.398645e-12,2.3206966e-19,1.0,1.93282e-25
3664,3,3,sunflowers,sunflowers,0.8434865,0.030440535,0.12607299,5.8563085e-11,0.8434865,9.342113e-10
