index,real,predicha,clase_real,clase_predicha,confianza,p_dandelion,p_daisy,p_tulips,p_sunflowers,p_roses
3212,1,1,daisy,daisy,0.866688,4.1894742e-05,0.866688,0.076414116,0.056829605,2.644956e-05
3213,1,0,daisy,dandelion,0.9603361,0.9603361,0.039634366,9.314791e-06,7.228165e-06,1.2919953e-05
3218,3,3,sunflowers,sunflowers,0.9671432,0.029371278,0.0031597938,0.00032031882,0.9671432,5.566596e-06
3222,2,2,tulips,tulips,0.9999825,1.2450757e-07,1.6304962e-06,0.9999825,2.6663727e-06,1.3058899e-05
3224,3,0,sunflowers,dandelion,0.99977714,0.99977714,4.318383e-08,6.34428e-11,0.00022289678,4.6793684e-12
3226,3,3,sunflowers,sunflowers,0.9566376,0.0027221302,3.9556096e-05,0.04049485,0.9566376,0.00010577274
3240,2,2,tulips,tulips,0.9736232,2.8864476e-06,8.3825806e-05,0.9736232,8.1026694e-05,0.026209094
3242,0,0,dandelion,dandelion,0.9302935,0.9302935,0.04686693,0.0046894047,0.018148364,1.7455098e-06
3244,1,1,daisy,daisy,1.0,2.7768685e-08,1.0,8.676846e-11,3.2095453e-09,2.0042926e-12
3252,4,4,roses,roses,1.0,5.6208675e-23,1.7274056e-20,2.4111868e-08,1.1726658e-21,1.0
3259,4,2,roses,tulips,0.91963327,1.0288844e-07,2.1973735e-06,0.91963327,4.2290376e-06,0.08036007
3260,2,2,tulips,tulips,0.9998135,7.4728206e-08,0.00014304083,0.9998135,3.3868227e-07,4.3038523e-05
3265,0,0,dandelion,dandelion,1.0,1.0,2.791817e-09,1.0973362e-12,1.6250362e-09,7.7079775e-14
3268,2,2,tulips,tulips,0.9877834,2.7961285e-05,0.00046052667,0.9877834,3.4373457e-05,0.011693844
3273,4,2,roses,tulips,0.662602,1.948954e-06,5.236137e-05,0.662602,2.0352421e-05,0.33732328
3281,3,1,sunflowers,daisy,0.68096536,0.16758333,0.68096536,0.01152748,0.1290395,0.010884238
3290,4,2,roses,tulips,0.8860948,0.00037147317,0.001680213,0.8860948,0.0014677395,0.11038576
3303,1,1,daisy,daisy,1.0,5.334763e-14,1.0,4.8048268e-17,3.3931118e-13,2.4440586e-18
3336,1,1,daisy,daisy,0.9974699,0.002194534,0.9974699,3.3798155e-05,0.0003016335,1.7511407e-07
3338,2,2,tulips,tulips,0.9740946,0.0031498275,0.022138994,0.9740946,0.00018785388,0.00042856607
3341,4,4,roses,roses,0.9823889,2.3786462e-09,7.199661e-08,0.017611012,8.448033e-10,0.9823889
3343,4,2,roses,tulips,0.8415943,0.0014462088,0.010999838,0.8415943,0.0055897296,0.14036995
3344,4,4,roses,roses,0.974552,2.8914821e-05,5.0108636e-05,0.017306278,0.008062724,0.974552
3351,2,2,tulips,tulips,0.97838736,0.003102071,0.0010139494,0.97838736,0.00043238598,0.017064327
3357,2,2,tulips,tulips,1.0,3.5992142e-12,1.9037136e-11,1.0,2.0537827e-10,1.43287e-09
3361,2,4,tulips,roses,0.74770004,3.4888195e-05,0.0008657608,0.25057164,0.0008276864,0.74770004
3365,0,0,dandelion,dandelion,1.0,1.0,1.6387851e-12,1.6263149e-15,5.1986228e-11,1.58322e-16
3366,4,4,roses,roses,0.9817799,1.5404433e-06,1.8392078e-05,0.018200086,9.851698e-08,0.9817799
3373,3,3,sunflowers,sunflowers,0.9998995,1.0503559e-06,6.6986627e-07,9.726672e-05,0.9998995,1.5778779e-06
3374,1,1,daisy,daisy,0.99999964,2.58583e-07,0.99999964,2.5952993e-09,9.8719276e-08,8.664109e-11
3384,2,2,tulips,tulips,1.0,1.1183988e-12,1.5119408e-09,1.0,8.299215e-12,2.6166097e-08
3395,1,1,daisy,daisy,0.9977907,0.0009380011,0.9977907,0.00013960828,0.0011084956,2.3154224e-05
3402,4,4,roses,roses,0.99977654,1.0565407e-11,4.7014653e-11,0.00022345471,3.904795e-11,0.99977654
3405,0,0,dandelion,dandelion,0.9999957,0.9999957,3.942515e-06,5.3093586e-08,3.608123e-07,6.0046035e-10
3422,3,3,sunflowers,sunflowers,0.9993753,6.5677364e-06,0.0006176729,5.0144644e-07,0.9993753,7.823371e-09
3436,2,2,tulips,tulips,0.70039076,4.570166e-06,0.2988734,0.70039076,5.4008997e-06,0.0007258909
3441,1,1,daisy,daisy,1.0,1.8304502e-09,1.0,1.2060769e-10,3.0152687e-08,5.1486663e-13
3443,4,4,roses,roses,0.9906963,1.715443e-08,2.824526e-07,0.00930322,1.9168559e-07,0.9906963
3444,0,1,dandelion,daisy,0.5086913,0.0082565285,0.5086913,0.009681079,0.4733586,1.2430935e-05
3456,4,4,roses,roses,0.87775433,4.727954e-05,8.000508e-05,0.10287347,0.019244894,0.87775433
3457,3,3,sunflowers,sunflowers,0.991812,0.00019716899,0.007985692,5.077997e-06,0.991812,7.0824996e-08
3470,3,3,sunflowers,sunflowers,1.0,6.513057e-13,2.094209e-11,8.798718e-12,1.0,4.9479186e-18
3473,4,4,roses,roses,0.9999714,1.4130802e-11,4.7228308e-11,2.8581593e-05,2.09728e-10,0.9999714
3476,3,3,sunflowers,sunflowers,0.9989687,0.0009881634,5.672451e-06,3.1020234e-05,0.9989687,6.451256e-06
3492,0,0,dandelion,dandelion,1.0,1.0,3.6728182e-10,2.8324313e-12,1.368278e-11,3.1337895e-14
3493,1,1,daisy,daisy,1.0,7.417658e-13,1.0,6.0205113e-18,9.090706e-15,1.9677846e-19
3496,2,2,tulips,tulips,0.999987,2.5458282e-06,2.5577406e-06,0.999987,2.6095959e-06,5.2046003e-06
3504,2,2,tulips,tulips,0.7755681,6.867889e-05,0.0021919727,0.7755681,0.0006696092,0.22150157
3507,2,3,tulips,sunflowers,0.37431434,0.05099333,0.34337986,0.047859754,0.37431434,0.18345279
3508,4,2,roses,tulips,0.8894158,1.4958762e-05,0.0002676243,0.8894158,0.0018829039,0.10841871
3521,1,1,daisy,daisy,0.9999583,3.675386e-05,0.9999583,1.6937996e-07,4.797071e-06,1.18030785e-08
3532,1,1,daisy,daisy,0.99903166,0.0009152093,0.99903166,1.333702e-07,5.3002783e-05,8.042923e-09
3537,3,3,sunflowers,sunflowers,0.9999958,1.5166381e-07,4.014665e-06,2.1002839e-08,0.9999958,1.09627425e-10
3538,1,1,daisy,daisy,0.9999683,2.421299e-05,0.9999683,3.2881946e-08,7.441745e-06,8.184073e-09
3541,0,0,dandelion,dandelion,0.9999995,0.9999995,4.3204872e-07,4.4124136e-12,3.978339e-08,2.702383e-12
3544,0,2,dandelion,tulips,0.51982516,0.37010428,0.035178076,0.51982516,0.07392445,0.0009680283
3554,3,1,sunflowers,daisy,0.7272381,0.057453427,0.7272381,0.02350717,0.18711133,0.0046899286
3564,0,0,dandelion,dandelion,1.0,1.0,8.283519e-14,1.1848437e-19,8.7962667e-16,7.4092425e-21
3576,2,2,tulips,tulips,0.999866,3.1435917e-08,3.2579177e-07,0.999866,4.0773498e-10,0.00013359678
3580,4,4,roses,roses,0.9905826,1.1382158e-07,4.5976518e-07,0.009414442,2.40747e-06,0.9905826
3582,2,2,tulips,tulips,0.9999939,6.5434646e-12,1.2827155e-11,0.9999939,4.0454324e-11,6.10003e-06
3585,1,1,daisy,daisy,0.97200507,0.01483438,0.97200507,0.002134775,0.011002754,2.2957165e-05
3590,0,0,dandelion,dandelion,0.59140915,0.59140915,0.40848875,3.8201924e-06,9.7720986e-05,5.962386e-07
3593,3,3,sunflowers,sunflowers,1.0,2.7002363e-08,3.0924574e-10,2.7553746e-08,1.0,2.406127e-13
3594,0,0,dandelion,dandelion,0.9999305,0.9999305,6.949884e-05,1.2174002e-11,5.228413e-10,4.025791e-13
3595,3,3,sunflowers,sunflowers,0.9307906,0.016463064,0.038419228,0.012512644,0.9307906,0.0018145563
3600,2,2,tulips,tulips,0.9486743,0.0012426892,0.002225253,0.9486743,0.00015090936,0.047706846
3626,3,3,sunflowers,sunflowers,1.0,3.5138006e-12,5.225977e-13,4.412702e-12,1.0,1.2503332e-18
3646,0,0,dandelion,dandelion,0.9997234,0.9997234,0.00021209139,3.4138516e-06,6.089375e-05,1.1918774e-07
3648,2,2,tulips,tulips,0.98890847,0.0019710953,0.0036973995,0.98890847,0.00208694,0.0033361022
3654,1,1,daisy,daisy,1.0,1.1989815e-12,1.0,6.0668044e-18,7.091776e-13,7.9163754e-19
3659,0,0,dandelion,dandelion,0.5718022,0.5718022,0.3761943,0.04133151,0.0077250553,0.0029469468
3660,3,3,sunflowers,sunflowers,1.0,1.9568945e-10,6.4790835e-09,4.4144636e-11,1.0,5.032847e-15
3664,3,3,sunflowers,sunflowers,0.82035017,0.018847466,0.16079485,7.363876e-06,0.82035017,1.7532999e-07
