index,real,predicha,clase_real,clase_predicha,confianza,p_dandelion,p_daisy,p_tulips,p_sunflowers,p_roses
3196,3,3,sunflowers,sunflowers,0.98911893,1.8065939e-05,5.4413493e-07,0.0057835025,0.98911893,0.005078919
3199,4,4,roses,roses,0.95723313,1.6502678e-10,2.971352e-10,0.042766917,7.835942e-13,0.95723313
3204,3,3,sunflowers,sunflowers,0.8716798,0.115010634,0.013020012,0.00015231548,0.8716798,0.00013731008
3206,1,1,daisy,daisy,0.9987803,8.9022717e-07,0.9987803,1.0576961e-12,0.0012188818,2.4689728e-13
3212,1,1,daisy,daisy,0.8269755,1.5232018e-06,0.8269755,0.16833767,0.0046817446,3.5647483e-06
3213,1,1,daisy,daisy,0.7220387,0.27791172,0.7220387,4.0376122e-05,7.9356937e-07,8.458897e-06
3218,3,3,sunflowers,sunflowers,0.94507545,0.054719493,0.00019457987,3.498707e-07,0.94507545,1.0154986e-05
3222,2,2,tulips,tulips,0.99999905,4.2280575e-08,9.193166e-07,0.99999905,9.14877e-09,3.068743e-08
3224,3,0,sunflowers,dandelion,0.99989176,0.99989176,6.8975705e-09,2.8339579e-11,0.00010819492,1.1517353e-12
3226,3,3,sunflowers,sunflowers,0.96522754,0.00014625948,8.7323965e-10,0.030547466,0.96522754,0.0040787873
3240,2,2,tulips,tulips,0.9988104,4.352088e-14,5.4607447e-09,0.9988104,1.18586144e-07,0.0011894418
3242,0,0,dandelion,dandelion,0.9505648,0.9505648,0.00032102616,0.013618158,0.03549402,1.99937e-06
3244,1,1,daisy,daisy,1.0,1.317874e-08,1.0,7.767503e-13,7.126979e-09,1.2699051e-13
3252,4,4,roses,roses,1.0,4.6902716e-22,6.847872e-24,7.6590194e-13,1.3411868e-25,1.0
3259,4,4,roses,roses,0.8385413,4.9816797e-11,3.4713203e-06,0.16096017,0.00049507234,0.8385413
3260,2,2,tulips,tulips,0.9887378,3.3773313e-09,0.00034671504,0.9887378,1.2058662e-08,0.010915435
3265,0,0,dandelion,dandelion,0.99999654,0.99999654,5.8378046e-08,6.276243e-11,3.4767527e-06,1.7112829e-11
3268,2,2,tulips,tulips,0.93850905,0.00011950291,0.00079362217,0.93850905,2.6763487e-06,0.06057506
3273,4,4,roses,roses,0.9584411,2.3726423e-09,3.3157215e-07,0.0415585,5.1566055e-08,0.9584411
3281,3,3,sunflowers,sunflowers,0.79157174,0.0019701796,0.0120189,0.0015889485,0.79157174,0.19285019
3290,4,4,roses,roses,0.85697645,1.603833e-06,1.6813163e-05,0.1427344,0.00027073245,0.85697645
3303,1,1,daisy,daisy,1.0,4.442655e-09,1.0,8.6771126e-14,3.7736648e-08,3.8637984e-14
3336,1,1,daisy,daisy,0.9884149,0.008816171,0.9884149,1.5603633e-06,0.002765607,1.7144137e-06
3338,2,2,tulips,tulips,0.99991083,2.2647475e-06,1.9597877e-05,0.99991083,6.145877e-05,5.875204e-06
3341,4,4,roses,roses,0.99958616,4.320388e-10,6.9843825e-10,0.00041381875,1.04781655e-16,0.99958616
3343,4,2,roses,tulips,0.8804403,9.220618e-05,0.0033424452,0.8804403,0.00018692393,0.11593819
3344,4,4,roses,roses,0.9858155,5.1649993e-11,8.043305e-09,4.3514494e-05,0.014140892,0.9858155
3351,2,2,tulips,tulips,0.99107915,5.6995552e-05,0.0033012943,0.99107915,4.840204e-07,0.0055621173
3357,2,2,tulips,tulips,1.0,1.4997507e-10,2.2538242e-10,1.0,3.088131e-10,9.07168e-09
3361,2,4,tulips,roses,0.99726105,6.105576e-11,4.8501097e-06,0.0027123308,2.180289e-05,0.99726105
3365,0,0,dandelion,dandelion,1.0,1.0,4.590631e-11,2.2222475e-15,1.4927993e-09,2.7975146e-13
3366,4,4,roses,roses,0.99997604,3.6679875e-08,2.115285e-05,2.7332437e-06,7.6686406e-14,0.99997604
3373,3,3,sunflowers,sunflowers,0.99922025,1.703234e-06,7.865695e-05,0.00018510007,0.99922025,0.00051425025
3374,1,1,daisy,daisy,0.9999833,1.3157631e-05,0.9999833,1.9536128e-07,3.360907e-06,3.469443e-08
3384,2,2,tulips,tulips,0.99997795,3.2333777e-08,2.196373e-05,0.99997795,1.2467558e-09,7.2548243e-09
3395,1,1,daisy,daisy,0.9982381,0.0011617732,0.9982381,7.5121847e-07,0.00058671355,1.2659163e-05
3402,4,4,roses,roses,0.99999976,1.1539758e-11,3.933262e-10,2.9450362e-07,1.348118e-15,0.99999976
3405,0,0,dandelion,dandelion,0.9999522,0.9999522,4.5117195e-06,4.0970102e-07,4.0137573e-05,2.7172314e-06
3422,3,3,sunflowers,sunflowers,0.99900836,0.00011153652,0.00086903805,9.8250794e-08,0.99900836,1.0947955e-05
3436,2,2,tulips,tulips,0.98627996,5.47365e-07,0.0002065929,0.98627996,7.9300866e-10,0.013512866
3441,1,1,daisy,daisy,0.99998176,9.781976e-07,0.99998176,5.3729547e-08,1.7207825e-05,1.2231516e-10
3443,4,4,roses,roses,0.9988462,1.0836327e-09,3.064609e-08,0.0011537402,5.101684e-09,0.9988462
3444,0,3,dandelion,sunflowers,0.91194576,0.0030428425,0.062067196,0.022943635,0.91194576,4.9109804e-07
3456,4,4,roses,roses,0.9802742,3.284968e-06,2.5007108e-07,0.003951264,0.015771005,0.9802742
3457,3,3,sunflowers,sunflowers,0.6323075,0.30262637,0.06506372,2.3414293e-06,0.6323075,3.283111e-08
3470,3,3,sunflowers,sunflowers,1.0,3.715077e-14,1.0166544e-12,2.2727868e-15,1.0,1.9391372e-22
3473,4,4,roses,roses,0.9999881,2.1796411e-09,8.439349e-12,1.1975738e-05,1.3346509e-10,0.9999881
3476,3,3,sunflowers,sunflowers,0.9998851,5.241304e-05,5.5527157e-06,9.669831e-06,0.9998851,4.7323923e-05
3492,0,0,dandelion,dandelion,1.0,1.0,1.3323072e-09,2.8385022e-10,8.570484e-09,1.3748409e-12
3493,1,1,daisy,daisy,1.0,2.9685664e-08,1.0,4.5655648e-17,1.854214e-10,5.2505845e-17
3496,2,2,tulips,tulips,0.99983394,5.907084e-06,2.0238904e-06,0.99983394,4.6241876e-05,0.00011184267
3504,2,2,tulips,tulips,0.98202044,3.2912906e-06,0.0033667316,0.98202044,1.4607604e-06,0.014608142
3507,2,3,tulips,sunflowers,0.9850107,0.010771969,0.00097048096,8.7200576e-08,0.9850107,0.0032466718
3508,4,4,roses,roses,0.9776986,1.6017736e-08,2.2946966e-05,0.021775682,0.0005027045,0.9776986
3521,1,1,daisy,daisy,0.99546695,0.002459922,0.99546695,0.0003407727,0.001727582,4.7526087e-06
3532,1,1,daisy,daisy,0.9082045,0.07229097,0.9082045,0.000604645,0.018898861,1.0087257e-06
3537,3,3,sunflowers,sunflowers,0.999972,1.0183184e-06,2.704631e-05,3.9730654e-08,0.999972,1.00325e-08
3538,1,1,daisy,daisy,0.9959753,0.0030652594,0.9959753,5.8083475e-05,0.000899898,1.4699134e-06
3541,0,0,dandelion,dandelion,0.99998343,0.99998343,1.2917559e-05,2.215723e-11,3.7521747e-06,3.9066684e-11
3544,0,2,dandelion,tulips,0.69984806,0.14962354,0.042841136,0.69984806,0.105200514,0.0024867589
3554,3,3,sunflowers,sunflowers,0.95241183,0.014205016,0.009038984,0.0010116016,0.95241183,0.023332667
3564,0,0,dandelion,dandelion,1.0,1.0,4.3549454e-14,6.4918197e-18,1.8452096e-11,1.991233e-17
3576,2,2,tulips,tulips,0.9991154,1.5778582e-07,2.1072285e-06,0.9991154,3.4862463e-14,0.00088230707
3580,4,4,roses,roses,0.9979073,9.749484e-13,3.425544e-10,0.0020915654,1.1242468e-06,0.9979073
3582,2,2,tulips,tulips,0.9999721,6.791642e-10,1.1459075e-11,0.9999721,3.8696906e-12,2.7861992e-05
3585,1,1,daisy,daisy,0.5699691,0.03448196,0.5699691,0.010179176,0.38348502,0.0018846758
3590,0,0,dandelion,dandelion,0.9922031,0.9922031,0.007579065,1.9334607e-06,0.00020634095,9.555095e-06
3593,3,3,sunflowers,sunflowers,1.0,7.135085e-09,5.2161086e-13,2.9535985e-09,1.0,2.630159e-16
3594,0,0,dandelion,dandelion,0.998741,0.998741,0.0012588231,6.8427333e-13,2.6587747e-07,1.8407416e-13
3595,3,3,sunflowers,sunflowers,0.9968765,0.0005711865,0.00096087385,0.0012838473,0.9968765,0.00030765368
3600,2,2,tulips,tulips,0.79647666,0.00024599463,0.0005633677,0.79647666,1.767991e-06,0.20271218
3626,3,3,sunflowers,sunflowers,1.0,1.5533531e-12,1.6417816e-13,1.7965613e-19,1.0,5.372789e-22
3646,0,0,dandelion,dandelion,0.99945873,0.99945873,0.0005332965,5.0680123e-06,1.8116178e-06,1.1245737e-06
3648,2,2,tulips,tulips,0.66986537,0.00019384487,0.00041025065,0.66986537,0.13841295,0.19111764
3654,1,1,daisy,daisy,0.99999845,1.466587e-07,0.99999845,3.786602e-11,1.4737468e-06,3.2705633e-14
3659,0,0,dandelion,dandelion,0.9854455,0.9854455,0.0010441038,0.007832627,0.0042826133,0.0013950688
3660,3,3,sunflowers,sunflowers,1.0,5.797846e-11,3.6337972e-10,3.619773e-15,1.0,5.052504e-16
3664,3,1,sunflowers,daisy,0.6645508,0.024985926,0.6645508,2.513193e-08,0.3104629,2.8808418e-07
